============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Cu (29)   Ion Mass= 062.9300
Energy  = 2500000.E-02 keV
0009901   3.6579E+04 -2.8793E+03 -8.9468E+03
0009902   4.1888E+04  1.3583E+03  6.5908E+02
0009903   3.9918E+04 -6.3094E+03 -6.4010E+02
0009904   3.5417E+04  1.0281E+03 -3.4079E+03
0009905   3.7450E+04 -3.4153E+03  4.0932E+02
0009906   3.2549E+04  3.1397E+03  1.4669E+03
0009907   3.3220E+04  1.1022E+04 -2.2041E+03
0009908   2.5988E+04  1.3920E+04  1.0379E+04
0009909   3.0083E+04 -9.1121E+03 -1.5229E+04
0009910   3.9253E+04  6.0742E+02  4.1203E+03
0009911   3.8449E+04 -6.1852E+02 -5.7566E+03
0009912   4.3314E+04  3.0848E+00  2.6382E+03
0009913   3.5585E+04  4.9895E+02  1.6947E+02
0009914   3.7692E+04  7.3803E+03 -3.5517E+03
0009915   3.9811E+04  1.9931E+03 -3.2095E+03
0009916   3.4164E+04  5.3229E+03 -3.1322E+03
0009917   3.8137E+04  4.8824E+03  2.0185E+03
0009918   3.7306E+04  5.1910E+03 -1.9826E+03
0009919   3.3512E+04 -5.5984E+03 -3.6376E+03
0009920   3.9606E+04 -1.9632E+03  2.2984E+03
0009921   3.5729E+04  6.0173E+03  1.8573E+02
0009922   3.8130E+04 -2.4656E+03 -1.4029E+03
0009923   3.7154E+04 -9.0116E+02  5.5021E+03
0009924   4.1250E+04 -2.7434E+03  5.0448E+02
0009925   3.6467E+04  2.2695E+03  9.3093E+03
0009926   3.9895E+04  6.0206E+03 -2.1773E+03
0009927   3.8424E+04  5.0532E+03  6.4010E+02
0009928   3.3292E+04  3.2915E+03  7.8893E+03
0009929   3.6926E+04 -3.9815E+03 -3.5120E+03
0009930   3.5004E+04  6.3304E+03 -6.1736E+03
0009931   3.6334E+04 -2.1903E+03  4.4786E+03
0009932   3.1584E+04  3.8928E+03  6.5810E+02
0009933   3.6755E+04 -7.6685E+03  1.1586E+03
0009934   3.6171E+04  3.1912E+03  2.6556E+03
0009935   3.6790E+04 -4.1527E+03  6.5189E+02
0009936   3.4675E+04  4.8819E+02  3.9067E+03
0009937   3.8543E+04 -1.6267E+03 -6.9827E+02
0009938   3.6103E+04  1.6164E+03 -1.1907E+03
0009939   4.0382E+04 -7.5293E+03  1.2752E+03
0009940   3.9806E+04 -5.3486E+03  2.5117E+03
0009941   3.3757E+04 -1.3786E+03 -8.3804E+03
0009942   3.4248E+04 -1.3955E+03 -9.4533E+02
0009943   3.6500E+04 -7.0610E+03  7.0835E+01
0009944   3.6618E+04 -8.9516E+03 -5.4870E+03
0009945   3.9572E+04  3.2912E+03  8.9010E+03
0009946   4.1362E+04 -4.4541E+03  2.5420E+03
0009947   3.9660E+04  3.7881E+03  1.3385E+03
0009948   3.9975E+04  1.5288E+03 -2.9851E+03
0009949   3.8311E+04 -3.8762E+03 -1.0528E+03
0009950   3.7284E+04  7.2177E+03  4.3538E+03
0009951   3.4908E+04  3.0933E+02 -2.7280E+03
0009952   4.0933E+04 -1.6560E+03  5.8682E+03
0009953   3.8754E+04 -1.9396E+03 -7.2465E+03
0009954   4.0121E+04 -3.0779E+02  3.9935E+03
0009955   4.1154E+04  9.9006E+03 -2.3749E+03
0009956   3.9271E+04  4.5673E+02 -2.4464E+03
0009957   3.3942E+04  4.1564E+03 -2.9358E+03
0009958   3.5624E+04 -7.6259E+03  8.5532E+03
0009959   3.7891E+04  1.3757E+03  4.0663E+02
0009960   3.9459E+04 -7.4575E+02  2.5543E+03
0009961   3.9965E+04  2.9440E+03  7.0405E+02
0009962   3.6776E+04  4.6766E+02  1.9304E+03
0009963   3.9190E+04  3.7384E+03 -6.2706E+03
0009964   2.6868E+04 -4.3583E+03  1.0190E+03
0009965   2.0417E+04  5.8035E+03 -3.8599E+03
0009966   3.4403E+04  8.3828E+02 -2.3455E+02
0009967   4.0296E+04  3.4716E+03  3.8972E+02
0009968   4.2482E+04  4.4746E+02  5.6835E+03
0009969   3.9536E+04  4.6088E+03 -3.3149E+03
0009970   3.4893E+04  4.6427E+03  5.5408E+03
0009971   3.7913E+04 -6.2879E+02  1.8946E+03
0009972   3.8446E+04  1.1485E+03  1.6628E+02
0009973   3.9911E+04  4.3085E+02 -5.0755E+02
0009974   3.5846E+04  9.0664E+03 -7.3480E+03
0009975   3.9088E+04  8.1054E+03 -1.2466E+03
0009976   3.7767E+04  1.2587E+03 -2.0124E+03
0009977   3.4601E+04  2.4500E+03 -2.7561E+03
0009978   3.9011E+04 -1.0136E+04  9.7690E+02
0009979   3.2016E+04 -4.0701E+03  3.1275E+03
0009980   4.1192E+04  6.8418E+02 -4.1524E+02
0009981   3.7339E+04  5.6882E+03 -5.0169E+03
0009982   3.6681E+04 -2.7294E+03 -1.3043E+03
0009983   4.0394E+04 -1.9524E+02  2.6716E+03
0009984   3.6628E+04 -4.6404E+03  5.2335E+03
0009985   3.8219E+04 -3.3193E+03  1.7452E+03
0009986   3.8689E+04 -5.5469E+03 -9.7620E+02
0009987   3.8137E+04 -1.3909E+03  6.9873E+03
0009988   2.9833E+04  1.9896E+03  3.8644E+02
0009989   4.0911E+04 -4.9730E+03 -3.6685E+03
0009990   3.9304E+04  2.6160E+03  6.7273E+03
0009991   2.2704E+04  2.4827E+03  2.8367E+03
0009992   4.0468E+04 -1.9202E+03 -2.2256E+03
0009993   4.0030E+04  3.9827E+03 -7.3208E+02
0009994   3.4146E+04  2.6466E+02  7.4376E+03
0009995   3.7652E+04 -3.4076E+03 -3.1288E+03
0009996   4.0284E+04 -3.9744E+02 -3.8316E+03
0009997   3.6942E+04 -1.1348E+03 -7.2387E+03
0009998   4.0295E+04  1.3841E+03 -2.5359E+03
0009999   3.7542E+04  2.0970E+03 -5.3473E+03
0010000   3.9727E+04 -3.8082E+03 -7.4159E+02
0010001   4.0202E+04 -1.4402E+03 -4.1698E+03
0010002   3.7980E+04  9.3858E+03  2.8279E+03
0010003   4.0956E+04 -5.5365E+02 -4.1445E+03
0010004   3.6376E+04 -1.1447E+04  2.9717E+03
0010005   3.5510E+04 -1.9859E+03 -2.9270E+03
0010006   3.6318E+04  5.1691E+03 -3.6160E+03
0010007   3.1916E+04 -5.0354E+02  4.2297E+03
0010008   3.5593E+04 -6.4847E+03  4.5188E+03
0010009   3.3696E+04  1.0312E+04  6.5045E+03
0010010   4.1272E+04 -5.4674E+03  2.0822E+03
0010011   3.5436E+04  7.3639E+03  7.1633E+03
0010012   3.5762E+04 -4.0688E+03 -3.0165E+03
0010013   4.0948E+04 -6.5004E+03  1.6764E+02
0010014   3.4364E+04  1.0054E+04 -1.7940E+03
0010015   3.9610E+04  4.7304E+03  2.0203E+03
0010016   3.8608E+04 -1.9383E+02 -4.0179E+03
0010017   3.8951E+04  3.4184E+03  9.2492E+03
0010018   3.4819E+04 -1.1360E+03 -7.0592E+03
0010019   3.0598E+04  1.0388E+04 -4.0213E+03
0010020   3.7941E+04 -6.5806E+03  2.7572E+03
0010021   3.8905E+04 -4.1830E+03 -1.4349E+03
0010022   2.8654E+04  8.2672E+03  5.0002E+03
0010023   3.6615E+04  5.9814E+02  1.7223E+03
0010024   3.0570E+04 -7.0394E+03  3.9057E+02
0010025   3.9301E+04  4.5608E+03 -2.0842E+03
0010026   3.7069E+04  1.6885E+03 -1.5726E+02
0010027   3.7451E+04 -2.3423E+03  3.9744E+03
0010028   3.8593E+04  1.4217E+03  8.7188E+03
0010029   3.3974E+04 -6.2836E+02  5.9734E+03
0010030   4.0399E+04 -3.0411E+03 -1.9232E+03
0010031   3.3118E+04 -2.1366E+03 -1.1582E+04
0010032   3.8221E+04  2.1603E+03 -1.5968E+03
0010033   3.7695E+04  5.5469E+03 -5.9301E+03
0010034   3.3872E+04 -1.5843E+03 -2.1072E+03
0010035   3.8620E+04 -1.3134E+03 -1.0329E+04
0010036   3.1072E+04 -3.2716E+03 -3.2227E+03
0010037   3.9987E+04 -1.6045E+03 -9.3653E+02
0010038   3.9329E+04  8.8630E+03 -2.0696E+03
0010039   3.6144E+04 -4.5247E+03  1.9877E+03
0010040   3.6344E+04  3.6347E+03  1.3290E+03
0010041   3.8198E+04 -1.0147E+02 -2.3987E+03
0010042   3.9315E+04 -7.0092E+03 -2.5739E+03
0010043   3.9162E+04  2.5766E+03  3.4677E+03
0010044   3.8727E+04 -3.9655E+03  3.5656E+03
0010045   3.6122E+04 -9.4846E+03 -1.2868E+04
0010046   3.9902E+04 -3.1582E+03 -5.1195E+03
0010047   3.9516E+04  8.0075E+02 -6.1599E+03
0010048   3.8029E+04 -8.7479E+02 -3.4965E+03
0010049   3.2274E+04  3.5374E+03  8.4242E+03
0010050   2.8340E+04  4.3819E+03  3.6064E+03
0010051   3.8174E+04  6.1372E+03 -1.0204E+03
0010052   3.5659E+04  2.9306E+02  5.3939E+03
0010053   2.7858E+04 -1.5682E+03 -8.5230E+02
0010054   3.2309E+04  4.8009E+03 -3.5698E+03
0010055   2.9556E+04 -8.6057E+03 -3.9322E+03
0010056   3.9762E+04 -5.4100E+02  6.4854E+03
0010057   3.7515E+04  5.3205E+03  6.0480E+03
0010058   3.6009E+04 -3.3183E+03 -3.3221E+03
0010059   3.8963E+04 -9.1777E+03 -9.7185E+03
0010060   3.8339E+04 -9.3141E+03  3.5984E+03
0010061   3.5627E+04 -2.1962E+03 -1.3696E+03
0010062   3.7035E+04  1.2634E+03 -7.3432E+03
0010063   3.5567E+04 -2.2172E+03  7.6924E+03
0010064   3.1622E+04  3.2576E+03  5.2370E+02
0010065   3.5300E+04  4.2480E+03 -2.2665E+03
0010066   3.6660E+04 -7.4616E+03 -4.7663E+02
0010067   3.8135E+04  3.1722E+03  8.0458E+03
0010068   4.0730E+04 -2.3560E+03  5.9480E+03
0010069   3.9817E+04 -3.6298E+03  2.8636E+03
0010070   4.1947E+04 -5.4589E+03 -4.7158E+02
0010071   4.0345E+04  2.4674E+03  1.4663E+03
0010072   3.5610E+04 -4.5139E+03  4.5872E+03
0010073   4.0361E+04 -4.0079E+03 -5.1991E+03
0010074   3.7580E+04 -5.6034E+02 -3.5286E+03
0010075   3.8005E+04 -1.2176E+03  3.1016E+03
0010076   3.9091E+04  2.0647E+03 -5.0878E+03
0010077   3.9237E+04  2.8817E+03 -1.1748E+03
0010078   3.7101E+04  1.6450E+03 -4.8626E+03
0010079   3.2596E+04  9.8136E+03 -2.8964E+03
0010080   3.8948E+04  3.2813E+01  4.7264E+03
0010081   4.0229E+04 -3.9541E+03  1.4558E+03
0010082   3.4047E+04 -4.6789E+03  3.1656E+03
0010083   3.7616E+04  3.4458E+03 -1.2728E+03
0010084   3.5627E+04  1.4027E+03  5.0210E+03
0010085   3.7955E+04  3.1927E+03  3.0810E+02
0010086   4.1590E+04  7.8493E+02 -4.0161E+02
0010087   3.7873E+04  2.8489E+03 -1.0074E+03
0010088   3.6599E+04 -7.2606E+03 -5.2635E+03
0010089   3.4413E+04 -4.0258E+03  2.1396E+02
0010090   3.7311E+04 -4.4541E+03  7.7712E+03
0010091   3.7161E+04 -1.8297E+03 -5.9504E+03
0010092   3.9877E+04  4.1047E+03 -5.6962E+02
0010093   3.6166E+04  3.7293E+03 -4.6790E+03
0010094   3.8453E+04 -4.7740E+02 -1.2993E+03
0010095   3.5430E+04 -4.9234E+03 -1.0539E+04
0010096   4.1231E+04  1.9318E+02  3.6413E+03
0010097   3.8365E+04  2.1790E+03  8.7801E+03
0010098   3.7537E+04 -9.1406E+02  5.2521E+03
0010099   3.9742E+04 -2.9612E+03 -1.5387E+03
0010100   4.2421E+04 -1.0341E+03 -4.8103E+02
0010101   3.6289E+04  6.0618E+03  1.0164E+04
0010102   3.8552E+04 -5.4319E+03 -8.9200E+03
0010103   3.8050E+04 -1.1618E+03  2.1888E+03
0010104   3.8859E+04  6.4760E+03  9.5819E+02
0010105   3.9954E+04 -2.1679E+03  1.9211E+03
0010106   4.1360E+04 -5.9423E+02 -5.4949E+03
0010107   3.5021E+04 -4.4613E+03  4.0553E+03
0010108   3.2528E+04  9.9285E+03 -7.8806E+02
0010109   3.3500E+04 -1.2542E+04 -2.3372E+03
0010110   3.6142E+04 -8.8202E+02 -1.5067E+03
0010111   3.1567E+04 -4.1284E+03 -9.7330E+02
0010112   3.1563E+04 -8.0672E+03 -4.7586E+03
0010113   2.3855E+04 -2.2596E+02  1.7494E+03
0010114   3.7242E+04  9.6426E+03  5.8921E+03
0010115   3.9079E+04 -5.2265E+03  1.6302E+03
0010116   3.9075E+04 -9.4316E+01  6.1736E+03
0010117   3.9242E+04  1.4880E+03 -1.5518E+03
0010118   3.9618E+04  1.6515E+03  6.2582E+02
0010119   3.5413E+04  4.1634E+03  9.6978E+03
0010120   3.7480E+04 -2.6747E+03  3.4850E+03
0010121   3.9261E+04 -2.3992E+03 -5.4148E+02
0010122   3.6643E+04 -3.8051E+03  4.2331E+03
0010123   3.2595E+04  2.7994E+03  4.3413E+03
0010124   3.7288E+04  6.7654E+03  4.6643E+03
0010125   3.4389E+04  2.8303E+03 -1.1748E+04
0010126   3.6614E+04 -5.0394E+03  1.6074E+03
0010127   3.9879E+04  7.1045E+02 -2.5805E+03
0010128   3.6699E+04 -1.1352E+03 -1.0941E+04
0010129   3.8347E+04  1.6133E+03 -5.8677E+03
0010130   3.9233E+04  5.6737E+03 -6.1474E+03
0010131   3.6373E+04  5.1846E+03 -9.4254E+03
0010132   3.6262E+04  5.2317E+03 -7.2994E+03
0010133   3.7898E+04 -2.5608E+03 -2.8668E+03
0010134   3.9632E+04 -1.9234E+03  1.8154E+03
0010135   4.0813E+04  2.8797E+03  3.9188E+01
0010136   3.5913E+04  1.3008E+04 -4.5600E+03
0010137   3.6874E+04  4.5115E+03  3.4764E+03
0010138   3.8432E+04 -7.3153E+02 -6.3449E+03
0010139   3.2257E+04 -7.6866E+03 -3.9760E+02
0010140   3.7270E+04  8.9112E+02  1.5308E+02
0010141   3.8065E+04 -4.8840E+03  2.8513E+02
0010142   3.7371E+04  5.4765E+03 -1.0908E+04
0010143   3.5778E+04 -5.1512E+02  1.3406E+04
0010144   3.9593E+04 -2.5026E+02  1.6659E+03
0010145   4.2508E+04  3.2825E+03  8.0019E+03
0010146   3.5088E+04 -2.9955E+03  6.5947E+03
0010147   4.2605E+04 -5.5692E+02 -2.4434E+03
0010148   3.7288E+04  2.1922E+03  4.6334E+03
0010149   3.9520E+04 -1.4576E+03  1.4240E+03
0010150   3.7203E+04 -7.6879E+03 -4.4000E+03
0010151   3.8004E+04  6.2279E+03 -6.3106E+03
0010152   3.7188E+04  7.2720E+03  7.1856E+01
0010153   3.4882E+04  2.6266E+03  1.2869E+03
0010154   4.1489E+04 -8.7304E+03 -1.3083E+03
0010155   3.1722E+04 -1.8309E+03  2.3227E+03
0010156   4.2195E+04 -1.2853E+03  2.6047E+02
0010157   3.9776E+04  2.1350E+03  4.5327E+03
0010158   3.7500E+04 -4.8317E+01  8.3016E+02
0010159   3.8082E+04 -6.0343E+01 -8.4500E+03
0010160   3.6199E+04  6.8098E+03 -1.7714E+03
0010161   3.5000E+04  5.4185E+03 -1.7192E+03
0010162   3.3229E+04 -8.2122E+02 -7.4948E+03
0010163   3.5235E+04  7.3353E+03  1.8697E+03
0010164   3.0119E+04  5.5735E+02  1.8710E+03
0010165   3.9515E+04  4.5840E+03  2.2339E+03
0010166   3.9929E+04  1.9045E+03 -1.0159E+03
0010167   3.5174E+04  2.9976E+03  3.7863E+03
0010168   3.4924E+04  1.5132E+04 -1.5214E+03
0010169   4.3431E+04  1.7543E+03  3.9597E+03
0010170   4.1387E+04  6.6939E+03  4.2284E+03
0010171   4.1054E+04 -3.6268E+03 -3.2202E+03
0010172   4.0619E+04 -8.1415E+02 -6.2044E+03
0010173   3.6065E+04 -7.2049E+00  2.0224E+03
0010174   3.9597E+04  6.2292E+03 -7.2877E+02
0010175   3.8265E+04  1.7495E+03 -1.7588E+03
0010176   3.4820E+04 -4.9265E+02  3.0791E+03
0010177   3.4205E+04  9.3343E+03  9.4583E+03
0010178   3.8487E+04 -3.7391E+03  1.7440E+03
0010179   3.7937E+04  4.9152E+03  6.1418E+03
0010180   4.0804E+04 -2.2961E+03 -6.5920E+03
0010181   4.0275E+04  3.5339E+03  3.5189E+03
0010182   2.6932E+04 -5.6435E+03  9.1275E+03
0010183   3.8754E+04  1.2887E+03 -1.3011E+03
0010184   3.9387E+04 -2.7812E+03 -3.3774E+03
0010185   3.8096E+04 -8.0519E+03  7.4924E+03
0010186   3.2421E+04  5.4236E+03  5.1058E+02
0010187   3.6575E+04 -3.9414E+02  3.1408E+03
0010188   3.8559E+04  1.1245E+04  1.1682E+03
0010189   3.8945E+04 -4.6230E+02 -6.2814E+03
0010190   3.4158E+04 -9.2538E+02  8.9350E+03
0010191   3.8464E+04  1.2665E+03 -5.1658E+03
0010192   3.5130E+04  7.2185E+03  8.7703E+03
0010193   3.5861E+04  1.4547E+04  1.3233E+04
0010194   4.1335E+04 -2.2192E+03 -6.5216E+02
0010195   3.8946E+04  4.9315E+03  4.3631E+02
0010196   3.9253E+04  4.2407E+03 -9.0203E+02
0010197   4.0450E+04 -2.5614E+03  5.6594E+03
0010198   3.8409E+04 -1.2757E+02  5.3803E+03
0010199   4.1399E+04 -5.1057E+03  3.6659E+02
0010200   2.9825E+04  7.8204E+03  9.5277E+03
0010201   3.5575E+04 -6.5755E+03 -4.7923E+03
0010202   4.0097E+04  3.6168E+03 -1.2273E+03
0010203   3.5988E+04 -3.3556E+03 -3.4107E+03
0010204   4.0331E+04  1.1234E+03 -6.8928E+02
0010205   3.2096E+04 -6.7333E+03  1.3796E+04
0010206   3.6831E+04 -4.8156E+03 -7.3673E+03
0010207   3.7784E+04 -1.8255E+03  6.1044E+02
0010208   3.9781E+04  3.8167E+03 -5.6725E+03
0010209   3.4379E+04  6.3694E+03  1.8861E+03
0010210   3.1582E+04 -3.2986E+03 -1.4627E+04
0010211   3.8974E+04  4.8477E+03 -4.2415E+03
0010212   3.5315E+04 -6.1798E+03  1.1439E+04
0010213   3.8542E+04 -3.2487E+03  2.8032E+03
0010214   3.8155E+04  8.8433E+02 -9.2966E+02
0010215   3.3940E+04  9.8228E+03  7.9463E+03
0010216   3.9546E+04  1.2680E+03  4.3400E+03
0010217   3.9130E+04 -6.7868E+03 -5.1494E+03
0010218   3.3829E+04  3.9311E+03 -2.8246E+03
0010219   4.0196E+04 -3.4784E+03 -3.2790E+03
0010220   4.0585E+04 -1.5369E+03  1.4404E+03
0010221   3.0094E+04 -1.0167E+04  8.8156E+03
0010222   2.9617E+04 -9.5945E+03  8.7887E+03
0010223   3.5029E+04 -7.6218E+03 -1.0131E+04
0010224   3.8467E+04  5.1014E+03 -4.9303E+03
0010225   3.6472E+04  2.1595E+03  1.8490E+03
0010226   3.4215E+04  6.0920E+03 -1.3146E+03
0010227   4.0543E+04 -4.1695E+03  6.1926E+03
0010228   3.7457E+04 -8.3685E+03  2.0398E+03
0010229   4.2508E+04  1.1733E+03  3.5626E+03
0010230   4.1340E+04 -3.9971E+03 -2.9295E+03
0010231   3.8256E+04 -6.5976E+03 -5.2991E+03
0010232   2.9481E+04  9.1865E+03 -6.8189E+03
0010233   3.7893E+04  3.9091E+02 -1.3634E+03
0010234   3.9212E+04 -3.1778E+03  2.8958E+03
0010235   3.8572E+04 -1.0023E+04  4.3563E+03
0010236   3.6841E+04 -3.6325E+03 -1.3804E+03
0010237   3.9268E+04  1.0554E+03  1.2104E+03
0010238   3.9975E+04 -4.1016E+03  1.8789E+03
0010239   2.8150E+04 -4.7252E+03  3.5840E+03
0010240   4.0530E+04  2.5845E+03 -2.2053E+03
0010241   3.8446E+04 -6.8484E+03  1.3472E+03
0010242   4.1599E+04 -5.6817E+03 -1.6061E+03
0010243   3.7180E+04 -5.2327E+03  7.5753E+03
0010244   3.6774E+04 -6.7087E+03  1.8103E+03
0010245   3.4094E+04 -3.0741E+03 -7.4469E+03
0010246   3.5545E+04  4.6371E+03  4.1821E+03
0010247   3.7592E+04 -8.9513E+02 -5.0586E+02
0010248   3.8720E+04 -2.8138E+02  6.8273E+03
0010249   4.1123E+04 -1.0212E+03  2.7601E+03
0010250   3.4172E+04  2.9748E+03  7.8395E+03
0010251   4.1395E+04 -1.8234E+03 -4.1502E+01
0010252   3.0288E+04 -8.3817E+03 -1.5304E+03
0010253   2.8082E+04  1.0733E+04  2.0011E+03
0010254   3.9042E+04 -1.0732E+03 -9.1607E+03
0010255   3.7758E+04  7.1255E+02  4.2097E+03
0010256   3.7441E+04  4.2774E+03  1.2227E+02
0010257   3.9774E+04  3.7525E+03  1.8781E+03
0010258   2.8555E+04 -1.6449E+03  3.5627E+03
0010259   3.5593E+04 -4.1615E+03 -4.5335E+03
0010260   3.5142E+04  3.9233E+03  4.6729E+03
0010261   3.2003E+04 -8.6110E+03 -5.2990E+03
0010262   3.6673E+04 -3.5155E+03 -2.8055E+03
0010263   3.7647E+04  1.2169E+03 -4.2882E+03
0010264   4.0412E+04 -6.0589E+03  9.1194E+02
0010265   4.1358E+04 -4.3411E+02 -4.8578E+02
0010266   3.0921E+04  2.2681E+04 -6.8409E+03
0010267   4.2690E+04  2.4252E+03  3.4940E+03
0010268   3.3371E+04 -1.3649E+03 -6.2294E+03
0010269   3.9350E+04 -5.1993E+03 -3.6190E+03
0010270   3.8233E+04  3.1953E+03 -1.0380E+04
0010271   4.1225E+04  6.7431E+03  2.7585E+03
0010272   3.6161E+04 -5.1964E+03 -1.7944E+03
0010273   3.5047E+04 -6.9140E+03 -7.4597E+02
0010274   3.7453E+04 -5.3921E+03  1.6770E+03
0010275   3.5119E+04 -2.7943E+03  4.8967E+03
0010276   3.4625E+04  5.0848E+03  3.6123E+03
0010277   4.0017E+04 -4.2317E+03  1.3604E+03
0010278   3.9285E+04 -2.7864E+03 -1.3765E+03
0010279   3.3717E+04  6.1230E+03  6.1121E+03
0010280   3.3674E+04 -9.3152E+02  1.2875E+04
0010281   3.4960E+04 -8.2266E+03 -1.2159E+04
0010282   3.6748E+04  1.6185E+02 -8.7245E+02
0010283   3.6681E+04  1.3734E+03  1.9027E+03
0010284   4.1396E+04 -2.8330E+03  3.9478E+02
0010285   4.1503E+04 -1.5514E+03  1.4014E+03
0010286   4.1160E+04  1.7528E+03 -6.7774E+03
0010287   3.6542E+04 -6.2416E+03  6.0496E+03
0010288   3.4250E+04 -5.1167E+03 -2.1097E+03
0010289   3.6750E+04 -1.9274E+03  2.9438E+03
0010290   3.1668E+04  1.7022E+02  1.4714E+04
0010291   3.6816E+04 -1.1543E+03 -3.2323E+03
0010292   3.7841E+04 -1.6649E+03  1.6732E+03
0010293   3.4401E+04  1.0359E+04 -3.7964E+03
0010294   3.7390E+04 -5.8698E+03  4.5376E+03
0010295   4.0643E+04  8.8741E+03  3.2571E+02
0010296   3.9117E+04  3.6899E+03  1.5114E+03
0010297   2.9884E+04 -4.1159E+03  2.3989E+02
0010298   3.0771E+04  1.8576E+03 -2.3396E+03
0010299   4.0838E+04 -9.5517E+02  7.4628E+03
0010300   3.6340E+04  4.0159E+03 -7.4238E+03
0010301   4.1294E+04  1.6811E+03 -1.9627E+03
0010302   3.7443E+04  3.0217E+03 -4.0124E+03
0010303   3.7339E+04 -3.0986E+03  1.8906E+03
0010304   3.4995E+04  5.8273E+03  3.7880E+03
0010305   3.6376E+04 -3.6429E+03 -8.6367E+03
0010306   3.6993E+04 -6.9363E+03 -4.6033E+03
0010307   4.0843E+04 -7.0720E+03  1.7931E+03
0010308   3.9481E+04 -3.3542E+03  1.0994E+04
0010309   3.8678E+04  5.2213E+03  5.3983E+03
0010310   3.8133E+04  4.1855E+03  3.9224E+03
0010311   3.9206E+04  1.2949E+03 -2.1116E+02
0010312   3.9620E+04  5.8601E+03  2.4804E+03
0010313   3.9633E+04  5.3487E-02  4.7639E+03
0010314   3.8761E+04  4.5206E+03  3.9504E+03
0010315   2.7360E+04 -8.4262E+02 -3.6103E+03
0010316   3.8080E+04  1.1324E+03  3.3709E+02
0010317   3.6155E+04 -5.4745E+03 -8.9940E+03
0010318   3.5425E+04  2.3648E+03  5.3513E+03
0010319   4.0006E+04 -2.2340E+03 -1.2097E+03
0010320   4.0704E+04 -7.3863E+03  1.0301E+03
0010321   3.1503E+04 -2.2546E+03 -1.0781E+04
0010322   3.8352E+04 -5.2523E+03 -4.9344E+03
0010323   4.1175E+04  3.1841E+02 -2.9512E+03
0010324   4.0479E+04  6.5953E+03  9.6867E+03
0010325   3.4927E+04 -4.3350E+03 -3.3753E+03
0010326   3.8435E+04 -9.4559E+03  1.1411E+03
0010327   3.8134E+04  7.8795E+03  1.5571E+03
0010328   4.0807E+04 -1.0828E+03  1.5532E+03
0010329   3.8857E+04  3.8421E+03 -4.3396E+03
0010330   3.9157E+04  1.9525E+03 -2.0192E+03
0010331   3.9354E+04  1.9999E+03 -7.1083E+03
0010332   3.5989E+04 -1.2448E+04 -4.3838E+03
0010333   3.8879E+04  5.1939E+03 -1.4429E+03
0010334   4.0151E+04 -7.6522E+02 -1.8887E+03
0010335   3.6147E+04 -3.0792E+03  4.1651E+03
0010336   3.7244E+04 -1.8132E+03  1.0276E+04
0010337   1.3543E+04  1.1020E+03  4.2047E+03
0010338   3.7559E+04 -5.8468E+03  7.0239E+03
0010339   4.0354E+04 -8.8196E+03  1.4997E+02
0010340   3.8560E+04 -3.7109E+03 -4.3092E+03
0010341   3.9691E+04  1.4475E+03 -5.4238E+03
0010342   3.0116E+04 -2.5739E+03 -5.3841E+03
0010343   3.8862E+04 -9.2417E+02 -2.3324E+03
0010344   3.5290E+04  5.8526E+03  2.1855E+03
0010345   3.7158E+04  4.2627E+03  2.7184E+03
0010346   3.8142E+04 -4.5509E+03 -4.9882E+03
0010347   3.5445E+04  3.8411E+03  9.0301E+03
0010348   3.3201E+04  3.0192E+03  1.3017E+04
0010349   3.6363E+04 -1.8532E+03  1.0547E+03
0010350   3.9568E+04 -5.2057E+03  4.1570E+03
0010351   3.4133E+04 -1.7549E+03  4.5557E+03
0010352   4.2096E+04 -3.9234E+03 -4.8363E+03
0010353   3.5292E+04 -5.0599E+03  8.8449E+03
0010354   3.5651E+04 -5.3251E+03 -4.8644E+03
0010355   3.1571E+04  6.0801E+03 -1.6301E+02
0010356   3.6494E+04  2.3735E+03  2.6619E+03
0010357   3.5509E+04  8.9408E+03  7.2117E+03
0010358   3.8564E+04  7.2383E+03 -2.4078E+03
0010359   3.4338E+04 -5.4352E+02 -4.1188E+03
0010360   4.0656E+04 -1.9094E+03 -5.4801E+03
0010361   3.7129E+04 -7.9662E+03  2.5435E+03
0010362   3.7621E+04 -8.0931E+03 -7.0298E+02
0010363   4.1113E+04  3.8970E+03  7.8289E+03
0010364   3.7741E+04 -3.9569E+02  6.5721E+03
0010365   3.9611E+04  5.1164E+03 -5.1771E+03
0010366   3.9105E+04 -5.2051E+02 -4.0102E+03
0010367   4.2028E+04 -3.7347E+03 -6.0620E+03
0010368   3.6385E+04 -1.2789E+03 -2.6445E+03
0010369   3.5495E+04  1.8726E+02 -3.1864E+03
0010370   3.6426E+04  3.3963E+03 -8.2206E+03
0010371   3.7985E+04  7.8495E+03  2.8001E+03
0010372   2.5895E+04  5.3977E+03 -2.2677E+03
0010373   4.0472E+04  7.1136E+03 -2.6410E+03
0010374   3.5817E+04  1.1902E+03  2.3791E+03
0010375   2.7982E+04  4.0545E+03  3.2973E+03
0010376   3.4357E+04 -3.1372E+03  1.1034E+04
0010377   3.3761E+04  2.7085E+03  1.2518E+04
0010378   4.0741E+04 -8.6234E+02  3.5744E+02
0010379   3.7629E+04 -7.5566E+03 -1.1893E+03
